SK_ID_CURR	TARGET	NAME_CONTRACT_TYPE	CODE_GENDER	FLAG_OWN_CAR	FLAG_OWN_REALTY	CNT_CHILDREN	AMT_INCOME_TOTAL	AMT_CREDIT	AMT_ANNUITY	AMT_GOODS_PRICE	NAME_TYPE_SUITE	NAME_INCOME_TYPE	NAME_EDUCATION_TYPE	NAME_FAMILY_STATUS	NAME_HOUSING_TYPE	REGION_POPULATION_RELATIVE	DAYS_BIRTH	DAYS_EMPLOYED	DAYS_REGISTRATION	DAYS_ID_PUBLISH	OWN_CAR_AGE	FLAG_MOBIL	FLAG_EMP_PHONE	FLAG_WORK_PHONE	FLAG_CONT_MOBILE	FLAG_PHONE	FLAG_EMAIL	OCCUPATION_TYPE	CNT_FAM_MEMBERS	REGION_RATING_CLIENT	REGION_RATING_CLIENT_W_CITY	WEEKDAY_APPR_PROCESS_START	HOUR_APPR_PROCESS_START	REG_REGION_NOT_LIVE_REGION	REG_REGION_NOT_WORK_REGION	LIVE_REGION_NOT_WORK_REGION	REG_CITY_NOT_LIVE_CITY	REG_CITY_NOT_WORK_CITY	LIVE_CITY_NOT_WORK_CITY	ORGANIZATION_TYPE	EXT_SOURCE_1	EXT_SOURCE_2	EXT_SOURCE_3	APARTMENTS_AVG	BASEMENTAREA_AVG	YEARS_BEGINEXPLUATATION_AVG	YEARS_BUILD_AVG	COMMONAREA_AVG	ELEVATORS_AVG	ENTRANCES_AVG	FLOORSMAX_AVG	FLOORSMIN_AVG	LANDAREA_AVG	LIVINGAPARTMENTS_AVG	LIVINGAREA_AVG	NONLIVINGAPARTMENTS_AVG	NONLIVINGAREA_AVG	APARTMENTS_MODE	BASEMENTAREA_MODE	YEARS_BEGINEXPLUATATION_MODE	YEARS_BUILD_MODE	COMMONAREA_MODE	ELEVATORS_MODE	ENTRANCES_MODE	FLOORSMAX_MODE	FLOORSMIN_MODE	LANDAREA_MODE	LIVINGAPARTMENTS_MODE	LIVINGAREA_MODE	NONLIVINGAPARTMENTS_MODE	NONLIVINGAREA_MODE	APARTMENTS_MEDI	BASEMENTAREA_MEDI	YEARS_BEGINEXPLUATATION_MEDI	YEARS_BUILD_MEDI	COMMONAREA_MEDI	ELEVATORS_MEDI	ENTRANCES_MEDI	FLOORSMAX_MEDI	FLOORSMIN_MEDI	LANDAREA_MEDI	LIVINGAPARTMENTS_MEDI	LIVINGAREA_MEDI	NONLIVINGAPARTMENTS_MEDI	NONLIVINGAREA_MEDI	FONDKAPREMONT_MODE	HOUSETYPE_MODE	TOTALAREA_MODE	WALLSMATERIAL_MODE	EMERGENCYSTATE_MODE	OBS_30_CNT_SOCIAL_CIRCLE	DEF_30_CNT_SOCIAL_CIRCLE	OBS_60_CNT_SOCIAL_CIRCLE	DEF_60_CNT_SOCIAL_CIRCLE	DAYS_LAST_PHONE_CHANGE	FLAG_DOCUMENT_2	FLAG_DOCUMENT_3	FLAG_DOCUMENT_4	FLAG_DOCUMENT_5	FLAG_DOCUMENT_6	FLAG_DOCUMENT_7	FLAG_DOCUMENT_8	FLAG_DOCUMENT_9	FLAG_DOCUMENT_10	FLAG_DOCUMENT_11	FLAG_DOCUMENT_12	FLAG_DOCUMENT_13	FLAG_DOCUMENT_14	FLAG_DOCUMENT_15	FLAG_DOCUMENT_16	FLAG_DOCUMENT_17	FLAG_DOCUMENT_18	FLAG_DOCUMENT_19	FLAG_DOCUMENT_20	FLAG_DOCUMENT_21	AMT_REQ_CREDIT_BUREAU_HOUR	AMT_REQ_CREDIT_BUREAU_DAY	AMT_REQ_CREDIT_BUREAU_WEEK	AMT_REQ_CREDIT_BUREAU_MON	AMT_REQ_CREDIT_BUREAU_QRT	AMT_REQ_CREDIT_BUREAU_YEAR
108108	0	Cash loans	F	N	Y	0	157500.0	970380.0	28503.0	810000.0	Unaccompanied	Working	Secondary / secondary special	Married	House / apartment	0.015221	-20579	-4359	-12889.0	-4099		1	1	1	1	1	0	Cooking staff	2.0	2	2	FRIDAY	12	0	0	0	0	0	0	School		0.6109820049696578	0.3185955240537633																																																3.0	0.0	3.0	0.0	-309.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	5.0
136232	0	Cash loans	F	N	Y	0	211500.0	1078200.0	31522.5	900000.0	Unaccompanied	Working	Secondary / secondary special	Civil marriage	House / apartment	0.030755	-17943	-447	-4628.0	-1429		1	1	0	1	0	0	Sales staff	2.0	2	2	WEDNESDAY	11	0	0	0	0	0	0	Self-employed		0.7349979701943912																																																	2.0	0.0	2.0	0.0	-1047.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	1.0	0.0	3.0
411253	0	Cash loans	F	N	Y	0	157500.0	1042560.0	34587.0	900000.0	Unaccompanied	Commercial associate	Higher education	Civil marriage	House / apartment	0.031329	-13750	-4020	-208.0	-4571		1	1	0	1	0	1		2.0	2	2	MONDAY	9	0	0	0	0	1	1	Business Entity Type 3	0.6839077710224983	0.5604312980796906																																																	10.0	0.0	10.0	0.0	-1565.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	4.0
447341	1	Cash loans	F	Y	N	0	112500.0	550467.0	26901.0	387000.0	Unaccompanied	Working	Secondary / secondary special	Civil marriage	House / apartment	0.009549	-11171	-1370	-4758.0	-1036	1.0	1	1	0	1	0	0	Laborers	2.0	2	2	THURSDAY	16	0	0	0	1	1	0	Business Entity Type 3	0.16120594858857906	0.6093175023031351	0.190705947811054	0.0021		0.9637					0.0				0.0015			0.0021		0.9638					0.0				0.0015			0.0021		0.9637					0.0				0.0015					0.0011	Wooden	No	0.0	0.0	0.0	0.0	-2095.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
448239	0	Cash loans	M	N	N	0	270000.0	1535553.0	40635.0	1372500.0	Unaccompanied	Pensioner	Higher education	Married	House / apartment	0.018634	-20062	365243	-6495.0	-3596		1	0	0	1	0	0		2.0	2	2	MONDAY	9	0	0	0	0	0	0	XNA		0.7250691348615539	0.7636399214572418	0.0773	0.0	0.9796	0.7212	0.0	0.0	0.1379	0.1667	0.0417	0.0383	0.0614	0.0694	0.0077	0.0079	0.0788	0.0	0.9796	0.7321	0.0	0.0	0.1379	0.1667	0.0417	0.0392	0.067	0.0723	0.0078	0.0084	0.0781	0.0	0.9796	0.7249	0.0	0.0	0.1379	0.1667	0.0417	0.039	0.0624	0.0706	0.0078	0.0081	reg oper account	block of flats	0.0624	Stone, brick	No	0.0	0.0	0.0	0.0	-1765.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	6.0	0.0	0.0
361698	0	Cash loans	F	N	N	0	225000.0	855000.0	43654.5	855000.0	Unaccompanied	Working	Higher education	Separated	House / apartment	0.022625	-16089	-191	-5027.0	-5011		1	1	0	1	1	0	High skill tech staff	1.0	2	2	MONDAY	15	0	0	0	0	0	0	Housing	0.7719151134483253	0.6815469448784708		0.0041		0.0			0.0		0.0625						0.0	0.0032		0.0			0.0		0.0417						0.0	0.0042		0.0			0.0		0.0625						0.0		block of flats	0.0025	Stone, brick	No	1.0	0.0	1.0	0.0	-1996.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
171793	0	Cash loans	M	Y	N	1	117000.0	360000.0	16780.5	360000.0	Children	Working	Higher education	Separated	House / apartment	0.015221	-14045	-115	-7971.0	-4969	32.0	1	1	0	1	1	1	Drivers	2.0	2	2	SUNDAY	12	0	0	0	0	0	0	Business Entity Type 3	0.22136077288756856	0.6330235847865322		0.0825	0.0641	0.9796	0.7212	0.0494	0.0	0.1379	0.1667	0.2083	0.0388	0.0672	0.0702	0.0	0.0	0.084	0.0665	0.9796	0.7321	0.0499	0.0	0.1379	0.1667	0.2083	0.0397	0.0735	0.0731	0.0	0.0	0.0833	0.0641	0.9796	0.7249	0.0497	0.0	0.1379	0.1667	0.2083	0.0394	0.0684	0.0714	0.0	0.0	reg oper account	block of flats	0.0822	Panel	No	0.0	0.0	0.0	0.0	-778.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	3.0
230191	0	Cash loans	F	Y	Y	0	90000.0	298512.0	19075.5	270000.0	Unaccompanied	Working	Secondary / secondary special	Married	House / apartment	0.015221	-15233	-8624	-8444.0	-4197	10.0	1	1	1	1	1	0	Laborers	2.0	2	2	MONDAY	13	0	0	0	0	0	0	Business Entity Type 2	0.3767713045537097	0.07621279331527947	0.4048783643353997	0.1216	0.1302	0.9791	0.7144		0.0	0.2759	0.1667	0.0417	0.1128		0.113		0.0	0.1239	0.1351	0.9791	0.7256		0.0	0.2759	0.1667	0.0417	0.1154		0.1177		0.0	0.1228	0.1302	0.9791	0.7182		0.0	0.2759	0.1667	0.0417	0.1148		0.115		0.0	reg oper spec account	block of flats	0.0978	Panel	No	0.0	0.0	0.0	0.0	-1554.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
358817	0	Cash loans	F	N	Y	0	99000.0	239850.0	23850.0	225000.0	Unaccompanied	Pensioner	Lower secondary	Widow	House / apartment	0.025164	-25013	365243	-9746.0	-4432		1	0	0	1	0	0		1.0	2	2	THURSDAY	9	0	0	0	0	0	0	XNA		0.3335414534855307	0.6925590674998008																																																0.0	0.0	0.0	0.0	-1582.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	8.0
240710	0	Cash loans	M	N	Y	0	157500.0	675000.0	32472.0	675000.0	Unaccompanied	Commercial associate	Secondary / secondary special	Married	House / apartment	0.01885	-13110	-3245	-2049.0	-4101		1	1	0	1	0	0		2.0	2	2	SUNDAY	11	0	0	0	0	0	0	Business Entity Type 3		0.4166462040632972																																																	7.0	0.0	7.0	0.0	-640.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
369697	0	Cash loans	F	N	Y	0	180000.0	239850.0	24705.0	225000.0	Unaccompanied	Working	Secondary / secondary special	Married	House / apartment	0.04622	-18096	-4171	-6949.0	-1614		1	1	1	1	0	0	Managers	2.0	1	1	SUNDAY	13	0	0	0	0	0	0	Kindergarten	0.6887394191274366	0.7104618235142929																																																	0.0	0.0	0.0	0.0	-3232.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0.0	0.0	0.0	0.0
333478	0	Cash loans	F	N	Y	1	75150.0	1045854.0	30708.0	873000.0	Family	Working	Secondary / secondary special	Married	House / apartment	0.00702	-8941	-2028	-8730.0	-1140		1	1	1	1	1	0		3.0	2	2	WEDNESDAY	11	0	0	0	0	1	1	Self-employed	0.2627201866973705	0.16488727361936684																																																	3.0	0.0	3.0	0.0	-986.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
300935	0	Cash loans	M	Y	Y	0	90000.0	344043.0	17694.0	297000.0	Unaccompanied	Working	Secondary / secondary special	Married	House / apartment	0.020246	-15033	-3867	-5442.0	-5442	14.0	1	1	0	1	0	0	Laborers	2.0	3	3	SUNDAY	10	0	0	0	0	0	0	Business Entity Type 2		0.28141456119430275	0.1624419982223248	0.0701	0.0605	0.9747		0.0075	0.0	0.1379	0.1667		0.0176		0.063		0.0	0.0714	0.0628	0.9747		0.0076	0.0	0.1379	0.1667		0.018000000000000002		0.0656		0.0	0.0708	0.0605	0.9747		0.0076	0.0	0.1379	0.1667		0.0179		0.0641		0.0		block of flats	0.0495	Stone, brick	No	3.0	0.0	3.0	0.0	-1402.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	4.0
325246	1	Cash loans	F	N	Y	0	67500.0	1078200.0	31653.0	900000.0	Unaccompanied	Working	Secondary / secondary special	Married	House / apartment	0.020713	-15675	-1801	-6146.0	-3904		1	1	0	1	0	0	Core staff	2.0	3	3	TUESDAY	9	0	0	0	0	0	0	Government		0.4594773893995647		0.1433	0.1525	0.9846	0.7892	0.0	0.0	0.2759	0.1667	0.2083	0.1279	0.1143	0.1302	0.0116	0.0476	0.146	0.1582	0.9846	0.7975	0.0	0.0	0.2759	0.1667	0.2083	0.1308	0.1249	0.1357	0.0117	0.0504	0.1447	0.1525	0.9846	0.792	0.0	0.0	0.2759	0.1667	0.2083	0.1302	0.1163	0.1325	0.0116	0.0486	reg oper account	block of flats	0.1128	Panel	No	1.0	0.0	1.0	0.0	-1106.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
421569	0	Cash loans	F	N	Y	0	90000.0	270000.0	10309.5	270000.0	Unaccompanied	Pensioner	Incomplete higher	Married	House / apartment	0.018209	-19092	365243	-10828.0	-2642		1	0	0	1	0	0		2.0	3	3	MONDAY	8	0	0	0	0	0	0	XNA	0.5959851603041858	0.050928285527752866	0.4974688893052743	0.0526	0.0	0.9747	0.6532	0.005	0.0	0.1034	0.125	0.1667	0.0453	0.0412	0.0395	0.0077	0.0348	0.0536	0.0	0.9747	0.6668	0.005	0.0	0.1034	0.125	0.1667	0.0463	0.045	0.0411	0.0078	0.0368	0.0531	0.0	0.9747	0.6578	0.005	0.0	0.1034	0.125	0.1667	0.0461	0.0419	0.0402	0.0078	0.0355	reg oper account	block of flats	0.0413	Stone, brick	No	0.0	0.0	0.0	0.0	-237.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	5.0
229285	0	Cash loans	F	N	N	0	675000.0	1006920.0	45499.5	900000.0	Unaccompanied	Commercial associate	Higher education	Civil marriage	House / apartment	0.04622	-18753	-3695	-6276.0	-2252		1	1	1	1	1	0		2.0	1	1	MONDAY	19	1	1	0	1	1	0	Culture	0.852421054376625	0.7532293244294912	0.11392239629221085	0.0495	0.0076	0.9737			0.0	0.1034	0.125		0.0502		0.0395		0.0	0.0504	0.0078	0.9737			0.0	0.1034	0.125		0.0514		0.0412		0.0	0.05	0.0076	0.9737			0.0	0.1034	0.125		0.0511		0.0402		0.0		block of flats	0.0338	Stone, brick	No	0.0	0.0	0.0	0.0	-1501.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	14.0	0.0	0.0
398388	0	Cash loans	M	Y	N	4	202500.0	450000.0	24412.5	450000.0	Unaccompanied	Working	Secondary / secondary special	Married	House / apartment	0.003813	-13816	-1607	-5009.0	-4299	9.0	1	1	1	1	0	0	Core staff	6.0	2	2	MONDAY	13	0	0	0	1	0	1	Transport: type 2		0.19524726213895907	0.501075160239048	0.0804	0.0593	0.9861	0.8096	0.0192	0.0	0.069	0.1667	0.2083	0.0129	0.0656	0.0331	0.0	0.0	0.0819	0.0616	0.9861	0.8171	0.0193	0.0	0.069	0.1667	0.2083	0.0132	0.0716	0.0345	0.0	0.0	0.0812	0.0593	0.9861	0.8121	0.0193	0.0	0.069	0.1667	0.2083	0.0131	0.0667	0.0337	0.0	0.0	not specified	block of flats	0.0595	Stone, brick	No	12.0	3.0	12.0	3.0	-1161.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	5.0
254626	0	Cash loans	F	N	N	0	225000.0	206271.0	21789.0	193500.0	Unaccompanied	Commercial associate	Secondary / secondary special	Married	House / apartment	0.014464	-20855	-5778	-6382.0	-4183		1	1	0	1	0	0	Accountants	2.0	2	2	TUESDAY	3	0	0	0	0	0	0	Business Entity Type 3	0.7609844902160449	0.7148769302726231	0.6161216908872079	0.0082	0.01	0.9712	0.6056	0.0011	0.0	0.0345	0.0417	0.0833	0.0127	0.0067	0.0082	0.0	0.0	0.0084	0.0103	0.9712	0.621	0.0011	0.0	0.0345	0.0417	0.0833	0.013000000000000001	0.0073	0.0086	0.0	0.0	0.0083	0.01	0.9712	0.6109	0.0011	0.0	0.0345	0.0417	0.0833	0.0129	0.0068	0.0084	0.0	0.0	reg oper account	block of flats	0.0072	Block	No	1.0	0.0	1.0	0.0	-2099.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	1.0
116427	0	Cash loans	F	Y	Y	1	216000.0	894766.5	29700.0	679500.0	Unaccompanied	Working	Secondary / secondary special	Married	House / apartment	0.01885	-15120	-2205	-4925.0	-4936	14.0	1	1	0	1	0	0	Sales staff	3.0	2	2	SATURDAY	14	0	0	0	0	0	0	Trade: type 7		0.5881011416940479	0.6832688314232291																																																0.0	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	3.0
250574	0	Cash loans	M	Y	N	1	135000.0	314100.0	12091.5	225000.0	Family	Commercial associate	Secondary / secondary special	Married	House / apartment	0.016612000000000002	-13406	-1339	-6794.0	-4077	22.0	1	1	0	1	0	0	Drivers	3.0	2	2	SATURDAY	12	0	0	0	0	0	0	Industry: type 9	0.7871194941247701	0.19846252201939354	0.41534714488434	0.1464	0.1058	0.9876	0.83	0.0282	0.16	0.1379	0.3333	0.375	0.1214	0.1185	0.1364	0.0039	0.0072	0.1492	0.1098	0.9876	0.8367	0.0285	0.1611	0.1379	0.3333	0.375	0.1241	0.1295	0.1422	0.0039	0.0076	0.1478	0.1058	0.9876	0.8323	0.0284	0.16	0.1379	0.3333	0.375	0.1235	0.1206	0.1389	0.0039	0.0074	reg oper account	block of flats	0.1243	Panel	No	1.0	0.0	1.0	0.0	-2079.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
190757	0	Cash loans	M	N	Y	0	351000.0	497520.0	39307.5	450000.0	Unaccompanied	State servant	Secondary / secondary special	Married	House / apartment	0.04622	-14091	-2718	-1144.0	-2071		1	1	1	1	1	0	Laborers	2.0	1	1	WEDNESDAY	10	0	1	1	0	1	1	Government	0.5695317424226802	0.5445425571090597	0.09322509537747448	0.1649	0.1019	0.9886	0.8436	0.0364	0.16	0.1379	0.375	0.4167		0.1345	0.1659	0.0	0.0	0.1681	0.1058	0.9886	0.8497	0.0368	0.1611	0.1379	0.375	0.4167		0.1469	0.1728	0.0	0.0	0.1665	0.1019	0.9886	0.8457	0.0367	0.16	0.1379	0.375	0.4167		0.1368	0.1688	0.0	0.0	reg oper spec account	block of flats	0.1505	Panel	No	4.0	0.0	4.0	0.0	-130.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	1.0
352663	0	Revolving loans	M	N	Y	0	180000.0	180000.0	9000.0			Working	Secondary / secondary special	Single / not married	House / apartment	0.025164	-7888	-1065	-7888.0	-560		1	1	1	1	1	0	High skill tech staff	1.0	2	2	WEDNESDAY	15	0	0	0	0	1	1	Military		0.6381744361987088	0.5280927512030451	0.0722	0.0828	0.9811	0.7416		0.0	0.1379	0.1667	0.2083	0.1267	0.0588	0.0675	0.0	0.0	0.0735	0.086	0.9811	0.7517		0.0	0.1379	0.1667	0.2083	0.1296	0.0643	0.0703	0.0	0.0	0.0729	0.0828	0.9811	0.7451		0.0	0.1379	0.1667	0.2083	0.1289	0.0599	0.0687	0.0	0.0	reg oper account	block of flats	0.0531	Stone, brick	No	3.0	1.0	3.0	1.0	-679.0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1.0	1.0
208342	0	Cash loans	F	N	Y	0	90000.0	675000.0	26154.0	675000.0	Unaccompanied	State servant	Secondary / secondary special	Civil marriage	House / apartment	0.010966	-19716	-4571	-4277.0	-3272		1	1	1	1	1	0	Managers	2.0	2	2	FRIDAY	16	0	0	0	0	0	0	Medicine		0.5488128992226043	0.6832688314232291																																															No	0.0	0.0	0.0	0.0	-2552.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	4.0
165434	0	Cash loans	F	N	Y	2	135000.0	808650.0	26086.5	675000.0	Unaccompanied	Working	Incomplete higher	Married	House / apartment	0.008473999999999999	-14125	-4362	-214.0	-2678		1	1	1	1	0	0	Managers	4.0	2	2	MONDAY	10	0	0	0	0	0	0	Kindergarten	0.7453759033869382	0.13406395985564948																																																	1.0	0.0	1.0	0.0	-1756.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
394919	0	Cash loans	F	N	N	0	81000.0	808650.0	26217.0	675000.0	Unaccompanied	State servant	Secondary / secondary special	Separated	Municipal apartment	0.014464	-15396	-2300	-8967.0	-3830		1	1	0	1	0	0	Cleaning staff	1.0	2	2	THURSDAY	5	0	0	0	0	0	0	Government		0.4808661633374362	0.5937175866150576	0.0165	0.0	0.9707			0.0	0.069	0.0833		0.0232		0.0188		0.0085	0.0168	0.0	0.9707			0.0	0.069	0.0833		0.0237		0.0196		0.009000000000000001	0.0167	0.0	0.9707			0.0	0.069	0.0833		0.0236		0.0192		0.0087		block of flats	0.0167	Block	No	1.0	0.0	1.0	0.0	-1576.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	5.0
230269	1	Cash loans	M	Y	N	0	247500.0	781920.0	61906.5	675000.0	Unaccompanied	State servant	Secondary / secondary special	Married	Municipal apartment	0.006233	-16240	-5529	-3454.0	-4566	23.0	1	1	0	1	0	1		2.0	2	2	FRIDAY	11	0	0	0	0	0	0	Other		0.7171402205355091	0.31547215492577346	0.0763	0.0	0.9891		0.0124	0.0	0.1724	0.1667	0.2083	0.0682		0.0771		0.0057	0.0777	0.0	0.9891		0.0125	0.0	0.1724	0.1667	0.2083	0.0698		0.0804		0.006	0.077	0.0	0.9891		0.0125	0.0	0.1724	0.1667	0.2083	0.0694		0.0785		0.0058	not specified	block of flats	0.0687	Panel	No	1.0	0.0	1.0	0.0	0.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	5.0
385708	0	Cash loans	F	Y	Y	0	81000.0	312768.0	15043.5	270000.0	Unaccompanied	Pensioner	Secondary / secondary special	Civil marriage	House / apartment	0.028663	-20519	365243	-10599.0	-2864	11.0	1	0	0	1	1	0		2.0	2	2	TUESDAY	8	0	0	0	0	0	0	XNA		0.5505017452445008																																																	7.0	1.0	7.0	1.0	-1862.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
429661	0	Revolving loans	F	N	Y	3	94500.0	135000.0	6750.0	135000.0	Unaccompanied	Commercial associate	Secondary / secondary special	Civil marriage	House / apartment	0.032561	-9586	-2170	-695.0	-920		1	1	1	1	1	0	Laborers	5.0	1	1	MONDAY	15	0	0	0	0	0	0	Self-employed	0.3749464934553893	0.6438956494113943		0.1407	0.1124	0.9806	0.66	0.0227	0.0532	0.25	0.2812	0.2221	0.0558	0.1084	0.1388	0.0	0.0317	0.1355	0.05	0.9752	0.6733	0.0229	0.0	0.3103	0.1667	0.2083	0.0188	0.1185	0.1169	0.0	0.0044	0.1343	0.131	0.9752	0.6645	0.0229	0.0	0.3103	0.1667	0.2083	0.0631	0.1103	0.1198	0.0	0.0046	reg oper account	block of flats	0.1687	Panel	No	0.0	0.0	0.0	0.0	-685.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
279284	0	Cash loans	F	N	N	2	135000.0	343800.0	10552.5	225000.0	Unaccompanied	State servant	Higher education	Married	House / apartment	0.006233	-14235	-2358	-5267.0	-5072		1	1	0	1	0	0	Core staff	4.0	2	2	FRIDAY	15	0	0	0	0	0	0	Security Ministries	0.7216326815728438	0.4576531290525231	0.4866531565147181	0.0742					0.08	0.069	0.3333				0.092		0.0014	0.0756					0.0806	0.069	0.3333				0.0959		0.0015	0.0749					0.08	0.069	0.3333				0.0937		0.0015		block of flats	0.0724	Panel	No	5.0	1.0	5.0	0.0	-3.0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
411814	0	Cash loans	M	Y	Y	0	67500.0	172692.0	20623.5	162000.0	Unaccompanied	Working	Secondary / secondary special	Civil marriage	House / apartment	0.020246	-14279	-443	-297.0	-2213	15.0	1	1	0	1	0	0	Laborers	2.0	3	3	THURSDAY	14	0	0	0	0	1	1	Other		0.3834800030927242																																																	2.0	0.0	2.0	0.0	-960.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
307549	0	Cash loans	M	N	N	0	202500.0	900000.0	43299.0	900000.0	Unaccompanied	Working	Secondary / secondary special	Married	House / apartment	0.022625	-17433	-2759	-5634.0	-612		1	1	0	1	1	0	Drivers	2.0	2	2	MONDAY	11	0	0	0	0	1	1	Transport: type 4	0.6417582383619524	0.3827926263325936	0.3556387169923543																																																0.0	0.0	0.0	0.0	-1969.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	1.0	0.0	1.0
249317	0	Revolving loans	M	Y	Y	0	112500.0	135000.0	6750.0	135000.0	Unaccompanied	Working	Secondary / secondary special	Married	House / apartment	0.006207	-11439	-104	-865.0	-3328	12.0	1	1	1	1	1	0	Low-skill Laborers	2.0	2	2	SUNDAY	15	0	0	0	0	1	1	Industry: type 11	0.2358825638218421	0.5554963572314212	0.6313545365850379																																																0.0	0.0	0.0	0.0	-176.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1.0	1.0
259594	0	Cash loans	F	N	Y	0	157500.0	781920.0	34573.5	675000.0	Unaccompanied	State servant	Higher education	Married	House / apartment	0.009175	-19510	-2271	-8650.0	-3070		1	1	0	1	0	0	Medicine staff	2.0	2	2	WEDNESDAY	15	0	0	0	0	1	1	Medicine		0.6696430313301501	0.28371188263500075	0.1485	0.1121	0.9861	0.8096	0.0186	0.16	0.1379	0.3333	0.375	0.0975	0.121	0.1557	0.0	0.0048	0.1513	0.1163	0.9861	0.8171	0.0188	0.1611	0.1379	0.3333	0.375	0.0997	0.1322	0.1622	0.0	0.0051	0.1499	0.1121	0.9861	0.8121	0.0187	0.16	0.1379	0.3333	0.375	0.0992	0.1231	0.1585	0.0	0.0049	reg oper account	block of flats	0.1369	Panel	No	4.0	1.0	4.0	1.0	-623.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1.0	1.0
454154	0	Cash loans	F	Y	N	0	202500.0	971280.0	51745.5	900000.0	Unaccompanied	Working	Secondary / secondary special	Married	House / apartment	0.002506	-19182	-2024	-9943.0	-2687	30.0	1	1	0	1	0	0		2.0	2	2	MONDAY	2	0	0	0	0	0	0	Government	0.7723039555361949	0.6332013646733305		0.066		0.9806	0.7348	0.0	0.0	0.1379	0.125	0.0417		0.0538	0.0695	0.0	0.0	0.0672		0.9806	0.7452	0.0	0.0	0.1379	0.125	0.0417		0.0588	0.0724	0.0	0.0	0.0666		0.9806	0.7383	0.0	0.0	0.1379	0.125	0.0417		0.0547	0.0707	0.0	0.0	reg oper account	block of flats	0.0546	Block	No	0.0	0.0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	1.0
